rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job5/Task7.common.mat’: Stale file handle
rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job2/Task2-13.in.mat’: Stale file handle
rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job2/Task13.out.mat’: Stale file handle
rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job2/Task4.out.mat’: Stale file handle
rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job2/Task12.common.mat’: Stale file handle
rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job2/Task8.out.mat’: Stale file handle

                            < M A T L A B (R) >
                  Copyright 1984-2019 The MathWorks, Inc.
              R2019b Update 3 (9.7.0.1261785) 64-bit (glnxa64)
                             November 27, 2019

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> 
OptCase =

    'Optimmay4'

>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Starting parallel pool (parpool) using the 'local' profile ...
Connected to the parallel pool (number of workers: 13).
>> >> >> >> >> >> >> bgc1d_iteration - cost : 0.036089
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074102
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074101
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.00741
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.00741
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.00741
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.00741
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.00741
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.00741
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074101
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074088
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074111
bgc1d_iteration - cost : 0.0074106
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074102
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074101
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.00741
bgc1d_iteration - cost : 0.0074168
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074133
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074142
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074115
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074106
bgc1d_iteration - cost : 0.0074123
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.00741
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074107
bgc1d_iteration - cost : 0.0074152
bgc1d_iteration - cost : 0.0074123
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074104
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074113
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074102
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074102
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074102
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074088
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074101
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074143
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074119
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074102
bgc1d_iteration - cost : 0.0074103
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074106
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074102
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074101
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074103
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074101
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074117
bgc1d_iteration - cost : 0.0074102
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074101
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074102
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074103
bgc1d_iteration - cost : 0.00741
bgc1d_iteration - cost : 0.0074101
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.00741
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.00741
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074101
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074102
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074104
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074102
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074101
bgc1d_iteration - cost : 0.0074102
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074125
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074101
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.00741
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074113
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074102
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074088
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074088
bgc1d_iteration - cost : 0.0074088
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074088
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074088
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074087
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074102
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074086
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074125
bgc1d_iteration - cost : 0.0074088
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074119
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074088
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074087
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.007412
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.007412
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074104
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074088
bgc1d_iteration - cost : 0.0074124
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074088
bgc1d_iteration - cost : 0.0074096
bgc1d_iteration - cost : 0.0074109
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074101
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074107
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074086
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074088
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074094
bgc1d_iteration - cost : 0.0074123
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074103
bgc1d_iteration - cost : 0.0074097
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074095
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074089
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.0074092
bgc1d_iteration - cost : 0.0074091
bgc1d_iteration - cost : 0.007409
bgc1d_iteration - cost : 0.0074098
bgc1d_iteration - cost : 0.0074112
bgc1d_iteration - cost : 0.0074099
bgc1d_iteration - cost : 0.0074093
bgc1d_iteration - cost : 0.007409
